,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,0.6000000000000001,0.0,0.9806451612903226,0.9269282814614345,0.9302670623145401,0.6296296296296297,0.8737864077669902,0.6551724137931034,0.1,0.6226415094339622,0.9761904761904762,0.043478260869565216,0.2,0.3025210084033613,0.8010752688172044,0.19047619047619047,0.48148148148148145,0.0,0.8333333333333333,1.0,0.8245782479618733,0.7059563838530938,0.7501298376997371,0.743416495167575,0.8275838790251807,0.4371720758251039,0.5315969900024009,0.0,0.7409535928086374,0.3557692307692308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0.15000000000000013,0.0,0.9354838709677419,0.7794316644113668,0.7774480712166173,0.5111111111111112,0.6553398058252426,0.43103448275862066,0.1,0.3773584905660377,0.4126984126984127,0.08695652173913043,0.2,0.38655462184873945,0.8064516129032259,0.047619047619047616,0.1111111111111111,0.2727272727272727,0.08333333333333333,0.375,0.7383935152395503,0.6684753303910512,0.6232947500306989,0.6586940143530647,0.6288732869776548,0.26976769966055164,0.014039295880920538,0.0,0.6448776023746032,0.5192307692307692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2,0.5,0.0,0.6709677419354839,0.4397834912043302,0.4495548961424332,0.3111111111111111,0.3398058252427184,0.24137931034482757,0.0,0.3773584905660377,0.4444444444444444,0.0,0.0,0.1680672268907563,0.6021505376344086,0.047619047619047616,0.07407407407407407,0.0,0.08333333333333333,0.29166666666666663,0.6558204784502373,0.5583130180250973,0.6925255705927065,0.644084318833046,0.35084047795854995,0.1758382055391065,0.09568242617553248,0.0,0.6507280118897368,0.1826923076923077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3,0.4500000000000002,0.0,0.4903225806451613,0.30581867388362655,0.2893175074183976,0.2518518518518519,0.2669902912621359,0.13793103448275862,0.30000000000000004,0.09433962264150943,0.1746031746031746,0.0,0.2,0.1680672268907563,0.19892473118279574,0.047619047619047616,0.2222222222222222,0.18181818181818182,0.3333333333333333,0.08333333333333333,0.7907877757986487,0.7568976714453219,0.6199589470784014,0.6943994402591515,0.26203334908526293,0.17664397705038234,0.03874391226806599,1.0,0.67424172626179,0.2692307692307692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4,0.4500000000000002,0.0,0.9741935483870967,0.8349120433017593,0.8145400593471811,0.5851851851851853,0.6844660194174756,0.5689655172413793,0.6000000000000001,0.3584905660377358,0.6507936507936507,0.17391304347826086,0.2,0.4369747899159664,0.5913978494623656,0.09523809523809523,0.14814814814814814,0.09090909090909091,1.0,0.625,0.7365342505077898,0.6657764692626148,0.6515781283813027,0.6677480240872294,0.6809896712347263,0.2937571667659817,0.11787169997770693,0.0,0.6623580295591138,0.5192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
5,0.30000000000000004,0.0,0.8516129032258064,0.7334235453315292,0.7670623145400594,0.45925925925925926,0.7766990291262135,0.3620689655172414,0.2,0.22641509433962265,0.40476190476190477,0.08695652173913043,0.4,0.13445378151260504,0.2526881720430108,0.047619047619047616,0.14814814814814814,0.2727272727272727,0.25,0.375,0.8868237659193005,0.7021960401811302,0.628776065828202,0.6740135127790704,0.6037264564909203,0.278537708646515,0.014561790479130227,1.0,0.6604797009234791,0.3942307692307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6,0.10000000000000009,0.0,0.9870967741935484,0.9391069012178621,0.9391691394658754,0.7555555555555555,0.9174757281553397,0.7413793103448276,0.8,0.4528301886792453,0.6825396825396826,0.32608695652173914,0.4,0.453781512605042,0.5860215053763441,0.2857142857142857,0.14814814814814814,0.0,0.3333333333333333,0.08333333333333333,0.8576902180028748,0.7642944710540444,0.7454268295091928,0.7712923236187975,0.8653210018227233,0.49446092848345513,0.02869593922557191,0.0,0.7586954422721253,0.6057692307692308,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7,0.30000000000000004,0.0,0.7935483870967742,0.6184032476319351,0.6290801186943621,0.32592592592592595,0.5485436893203883,0.24137931034482757,0.1,0.33962264150943394,0.45238095238095233,0.08695652173913043,0.4,0.18487394957983191,0.8118279569892474,0.047619047619047616,0.37037037037037035,0.0,0.16666666666666666,0.5,0.7614647453255662,0.6552092283828139,0.6330074707899354,0.6610154998974048,0.5017214608789577,0.23567746243167606,0.014293844531330386,1.0,0.6464792108387318,0.3269230769230769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8,0.25,0.0,0.17419354838709677,0.08525033829499323,0.08605341246290801,0.02962962962962963,0.06796116504854369,0.06896551724137931,0.0,0.0,0.023809523809523808,0.0,0.0,0.05042016806722689,0.09677419354838711,0.14285714285714285,0.0,0.0,0.0,0.08333333333333333,0.6255518387938719,0.5730685228882366,0.41285178261208016,0.5048383471642934,0.059272260851954375,0.03161578525264824,0.005197079603525741,1.0,0.4736208929470087,0.17307692307692307,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9,0.30000000000000004,0.0,0.5290322580645161,0.33558863328822736,0.3323442136498516,0.22222222222222224,0.25728155339805825,0.15517241379310345,0.30000000000000004,0.07547169811320754,0.21428571428571427,0.17391304347826086,0.2,0.09243697478991596,0.2688172043010753,0.047619047619047616,0.3333333333333333,0.36363636363636365,0.08333333333333333,0.125,0.6663655177447129,0.5948518296963395,0.5163129550266133,0.5593850540500945,0.23928306217511647,0.09722205762904407,0.007615258289175844,0.0,0.5488559478460858,0.2596153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
